Date,Incidence,Temp,Dewpoint,Windspeed,Pressure,Precipitation,TMAX_C,TMIN_C,Year,Month,DOW,Weekend,Season
2/11/2015,221,-5.777777778,-10.27777778,10.7,1018.7,0.05,-1.111111111,-10,2015,2,Wednesday,0,Winter
2/12/2015,197,-6.166666667,-10.38888889,4.1,1011.3,0.01,-1,-8.888888889,2015,2,Thursday,0,Winter
2/13/2015,251,-8.777777778,-16.44444444,13.3,1011.9,0.03,-1.111111111,-13.88888889,2015,2,Friday,0,Winter
2/14/2015,231,-10.44444444,-18.16666667,7.8,1015,0,-2.777777778,-16.11111111,2015,2,Saturday,1,Winter
2/15/2015,208,-7.111111111,-10.16666667,15.6,999.9,0.53,-1,-12.77777778,2015,2,Sunday,1,Winter
2/16/2015,218,-14.16666667,-23.83333333,18.9,1011.7,0.09,-6.722222222,-19.38888889,2015,2,Monday,0,Winter
2/17/2015,246,-9.666666667,-17.61111111,8.9,1015,0,-5,-19.38888889,2015,2,Tuesday,0,Winter
2/18/2015,214,-4.833333333,-10.94444444,5.1,1012,0.02,-1.722222222,-12.22222222,2015,2,Wednesday,0,Winter
2/19/2015,235,-3.722222222,-7.944444444,8.3,1003.5,0.06,-1.111111111,-8.888888889,2015,2,Thursday,0,Winter
2/20/2015,241,-11.38888889,-20.83333333,18.1,1011.6,0.01,-1.111111111,-15,2015,2,Friday,0,Winter
2/21/2015,230,-8.5,-16,11,1030.1,0,-1.111111111,-15.61111111,2015,2,Saturday,1,Winter
2/22/2015,239,0.833333333,-1.333333333,5.5,1021,0.27,3,-1.111111111,2015,2,Sunday,1,Winter
2/23/2015,235,-3,-11.66666667,10.5,1020.6,0.01,3.888888889,-10.61111111,2015,2,Monday,0,Winter
2/24/2015,234,-12.94444444,-22.94444444,9.9,1024.5,0,-7.777777778,-16.72222222,2015,2,Tuesday,0,Winter
2/25/2015,232,-5,-11.27777778,8.2,1009.4,0.07,1.722222222,-16.72222222,2015,2,Wednesday,0,Winter
2/26/2015,251,-6,-14.16666667,9.6,1016.4,0.02,1.722222222,-10,2015,2,Thursday,0,Winter
2/27/2015,250,-6.5,-17.55555556,6.5,1024,0,-2.777777778,-9.388888889,2015,2,Friday,0,Winter
2/28/2015,241,-6.222222222,-18.05555556,7.3,1037.2,0,-0.611111111,-11.11111111,2015,2,Saturday,1,Winter
3/1/2015,245,-5,-13.27777778,5.4,1037.5,0,-0.611111111,-11.11111111,2015,3,Sunday,1,Spring
3/2/2015,232,-0.888888889,-6,10.9,1016.8,0.18,2.777777778,-11.11111111,2015,3,Monday,0,Spring
3/3/2015,266,-3.277777778,-14.16666667,9.5,1025.5,0.01,2.777777778,-6.722222222,2015,3,Tuesday,0,Spring
3/4/2015,262,2.333333333,-1.166666667,10.3,1008.7,0.28,6.111111111,-6.722222222,2015,3,Wednesday,0,Spring
3/5/2015,226,0.777777778,-7.833333333,9.1,1015,0.02,6.111111111,-5.611111111,2015,3,Thursday,0,Spring
3/6/2015,247,-7.944444444,-19.05555556,9.3,1029.3,0,3.888888889,-12.77777778,2015,3,Friday,0,Spring
3/7/2015,215,-3.666666667,-13,10,1022.1,0,3.277777778,-12.77777778,2015,3,Saturday,1,Spring
3/8/2015,184,0.277777778,-6.333333333,7,1016.2,0,5.611111111,-8.277777778,2015,3,Sunday,1,Spring
3/9/2015,225,2.555555556,-7.722222222,9.5,1018.7,0,8.888888889,-4.388888889,2015,3,Monday,0,Spring
3/10/2015,240,3.777777778,-5.055555556,5.8,1024.4,0,8.888888889,-3.277777778,2015,3,Tuesday,0,Spring
3/11/2015,259,7.666666667,1.722222222,9.3,1011.6,0.07,13.88888889,-0.611111111,2015,3,Wednesday,0,Spring
3/12/2015,219,3.888888889,-8.444444444,14.7,1021,0.01,13.88888889,-0.611111111,2015,3,Thursday,0,Spring
3/13/2015,247,-1.333333333,-15.22222222,9.1,1034.8,0,6.111111111,-4.388888889,2015,3,Friday,0,Spring
3/14/2015,211,1.111111111,-2.666666667,7.2,1022.9,0,4.388888889,-4.388888889,2015,3,Saturday,1,Spring
3/15/2015,252,2.166666667,0.5,10.8,1002.9,0.81,5,-3,2015,3,Sunday,1,Spring
3/16/2015,233,0.722222222,-9.888888889,10.1,1011.6,0.26,7.222222222,-3.277777778,2015,3,Monday,0,Spring
3/17/2015,246,3.888888889,-1.722222222,8.8,1002.5,0.05,10.61111111,-3.277777778,2015,3,Tuesday,0,Spring
3/18/2015,203,-2.5,-16.94444444,20.2,1009.3,0.09,0,-5,2015,3,Wednesday,0,Spring
3/19/2015,197,-3.777777778,-19.38888889,14.5,1020.8,0,1.111111111,-7.222222222,2015,3,Thursday,0,Spring
3/20/2015,234,-2.5,-14.5,5.2,1027.4,0,1.111111111,-7.222222222,2015,3,Friday,0,Spring
3/21/2015,215,-1.111111111,-2.333333333,3.3,1016.4,0.05,2.222222222,-5,2015,3,Saturday,1,Spring
3/22/2015,188,0.222222222,-11.27777778,15.2,1011.4,0.09,5,-3.888888889,2015,3,Sunday,1,Spring
3/23/2015,204,-4.444444444,-18.77777778,13.6,1019.2,0,3.888888889,-7.777777778,2015,3,Monday,0,Spring
3/24/2015,218,-2.611111111,-11.61111111,7.6,1025.3,0,1.722222222,-7.777777778,2015,3,Tuesday,0,Spring
3/25/2015,226,1.722222222,-6.722222222,7.3,1027.8,0,9.388888889,-6.722222222,2015,3,Wednesday,0,Spring
3/26/2015,239,6.833333333,4.944444444,8.3,1016.2,0.04,13.27777778,-2.222222222,2015,3,Thursday,0,Spring
3/27/2015,236,5.5,4.166666667,6.3,1005.4,0.99,13.27777778,3.277777778,2015,3,Friday,0,Spring
3/28/2015,231,2.055555556,0.166666667,8.6,1007.3,0.02,6.722222222,0,2015,3,Saturday,1,Spring
3/29/2015,197,0.277777778,-10.44444444,8.7,1019.4,0.12,5.611111111,-3.277777778,2015,3,Sunday,1,Spring
3/30/2015,214,2.277777778,-4.611111111,10.4,1013.2,0,7.222222222,-3.277777778,2015,3,Monday,0,Spring
3/31/2015,221,5.833333333,-3.888888889,11.7,1006.6,0,9.388888889,-1.111111111,2015,3,Tuesday,0,Spring
4/1/2015,245,3.888888889,-12.38888889,9.7,1013.2,0,10,-1.111111111,2015,4,Wednesday,0,Spring
4/2/2015,222,6,-9.333333333,8.1,1020.6,0,16.11111111,-1.111111111,2015,4,Thursday,0,Spring
4/3/2015,248,12,5,12.5,1009.5,0,15,10,2015,4,Friday,0,Spring
4/4/2015,222,8.611111111,3.555555556,13.3,1004.6,0.42,15,4.388888889,2015,4,Saturday,1,Spring
4/5/2015,148,4.111111111,-7.888888889,12.6,1018.8,0.39,11.11111111,0,2015,4,Sunday,1,Spring
4/6/2015,232,4.055555556,-1.555555556,8.6,1025.9,0,9.388888889,0,2015,4,Monday,0,Spring
4/7/2015,232,4.055555556,2.222222222,7.8,1024.8,0,5.611111111,2.222222222,2015,4,Tuesday,0,Spring
4/8/2015,201,2.777777778,-0.333333333,11.2,1030.4,0.03,5.611111111,1.111111111,2015,4,Wednesday,0,Spring
4/9/2015,197,1.944444444,1.055555556,15.5,1028.6,0.34,5.611111111,0.611111111,2015,4,Thursday,0,Spring
4/10/2015,250,4.444444444,4.222222222,7.1,1016.8,0.09,12.22222222,0.611111111,2015,4,Friday,0,Spring
4/11/2015,226,11.61111111,2.888888889,14.4,1008.9,0.01,13.88888889,2.222222222,2015,4,Saturday,1,Spring
4/12/2015,235,10.5,-3.055555556,8.7,1021.6,0,20,3.888888889,2015,4,Sunday,1,Spring
4/13/2015,233,13.55555556,0.277777778,9.4,1025.3,0,20.61111111,3.888888889,2015,4,Monday,0,Spring
4/14/2015,239,14.77777778,5,12,1019.2,0,20.61111111,5,2015,4,Tuesday,0,Spring
4/15/2015,249,14.77777778,-3.555555556,8.5,1019.4,0.01,19.38888889,10,2015,4,Wednesday,0,Spring
4/16/2015,246,10.33333333,-5.777777778,8.4,1029.4,0,19.38888889,5,2015,4,Thursday,0,Spring
4/17/2015,277,12,5,12,1018.3,0.03,18.27777778,5,2015,4,Friday,0,Spring
4/18/2015,235,12.22222222,6.388888889,8.8,1012.7,0.03,18.27777778,7.222222222,2015,4,Saturday,1,Spring
4/19/2015,195,7.944444444,1.833333333,9.3,1022,0,15.61111111,6.111111111,2015,4,Sunday,1,Spring
4/20/2015,211,6.166666667,3.833333333,10.5,1021.4,0,10,5,2015,4,Monday,0,Spring
4/21/2015,215,13.11111111,9.888888889,10.6,1002.9,1.14,18.27777778,5,2015,4,Tuesday,0,Spring
4/22/2015,235,13.11111111,2.888888889,9.7,1006.3,0.01,19.38888889,6.111111111,2015,4,Wednesday,0,Spring
4/23/2015,228,8.444444444,-0.833333333,14.2,1002.2,0,19.38888889,5.611111111,2015,4,Thursday,0,Spring
4/24/2015,243,6.111111111,-4.333333333,14.2,1005.9,0,10.61111111,2.777777778,2015,4,Friday,0,Spring
4/25/2015,223,7.277777778,-4.555555556,10.3,1007.3,0,13.27777778,2.222222222,2015,4,Saturday,1,Spring
4/26/2015,196,8.555555556,-0.055555556,6.3,1004.9,0,13.27777778,2.222222222,2015,4,Sunday,1,Spring
4/27/2015,245,10.83333333,1.722222222,9,1001.9,0,13.88888889,6.111111111,2015,4,Monday,0,Spring
4/28/2015,235,9.5,2.388888889,11.5,1004.9,0.17,17.77777778,5.611111111,2015,4,Tuesday,0,Spring
4/29/2015,227,10.94444444,2.833333333,9.3,1004.5,0.07,17.77777778,5.611111111,2015,4,Wednesday,0,Spring
4/30/2015,216,9.944444444,4.166666667,7.2,1010.2,0,12.77777778,7.222222222,2015,4,Thursday,0,Spring
5/1/2015,278,7.444444444,4,7.4,1015.4,0,12.77777778,5.611111111,2015,5,Friday,0,Spring
5/2/2015,216,6.055555556,3.888888889,5.6,1015.9,0,10,3.888888889,2015,5,Saturday,1,Spring
5/3/2015,209,11.83333333,5.611111111,6.8,1017.1,0,19.38888889,3.888888889,2015,5,Sunday,1,Spring
5/4/2015,250,17.33333333,6.388888889,10.1,1020.5,0,28.88888889,7.222222222,2015,5,Monday,0,Spring
5/5/2015,229,19.05555556,8.722222222,10.9,1020.3,0,28.88888889,9.388888889,2015,5,Tuesday,0,Spring
5/6/2015,265,16.05555556,6.277777778,6.5,1023.9,0.02,22.77777778,11.11111111,2015,5,Wednesday,0,Spring
5/7/2015,264,18.33333333,2.777777778,9.1,1021.2,0,26.11111111,11.11111111,2015,5,Thursday,0,Spring
5/8/2015,245,15.55555556,5.444444444,10.7,1020.9,0,26.11111111,8.277777778,2015,5,Friday,0,Spring
5/9/2015,190,10.77777778,8.111111111,6.4,1026.1,0,21.72222222,7.777777778,2015,5,Saturday,1,Spring
5/10/2015,211,21.94444444,15.38888889,10.6,1020.4,0,31.72222222,7.777777778,2015,5,Sunday,1,Spring
5/11/2015,217,19.77777778,15.22222222,10.5,1019,0,31.72222222,10.61111111,2015,5,Monday,0,Spring
5/12/2015,245,14.11111111,11,6.7,1011,0.02,30.61111111,8.888888889,2015,5,Tuesday,0,Spring
5/13/2015,220,17.66666667,5.333333333,13,1011.6,0,22.22222222,13.27777778,2015,5,Wednesday,0,Spring
5/14/2015,233,14.22222222,0.611111111,8.9,1024.9,0,20.61111111,9.388888889,2015,5,Thursday,0,Spring
5/15/2015,277,14.88888889,3.277777778,5.7,1024.9,0,20.61111111,8.888888889,2015,5,Friday,0,Spring
5/16/2015,241,16.33333333,8.611111111,6.8,1022,0,21.72222222,8.888888889,2015,5,Saturday,1,Spring
5/17/2015,223,16.16666667,13.61111111,5.8,1019.8,0.01,21.72222222,12.22222222,2015,5,Sunday,1,Spring
5/18/2015,242,11.72222222,9.277777778,9.8,1023.3,0,14.38888889,9,2015,5,Monday,0,Spring
5/19/2015,207,13.44444444,12,8.2,1016,0.01,17.77777778,9,2015,5,Tuesday,0,Spring
5/20/2015,248,16.22222222,8.222222222,11.8,1007.5,0.26,18.88888889,11.11111111,2015,5,Wednesday,0,Spring
5/21/2015,228,13.66666667,1.611111111,7.8,1013,0,19.38888889,7.222222222,2015,5,Thursday,0,Spring
5/22/2015,263,16.5,2.722222222,10.9,1010.1,0,24.38888889,7.222222222,2015,5,Friday,0,Spring
5/23/2015,231,13.11111111,-5.055555556,12.3,1022.7,0,24.38888889,6.722222222,2015,5,Saturday,1,Spring
5/24/2015,194,18.61111111,1.333333333,12.5,1023.7,0,28.27777778,6.722222222,2015,5,Sunday,1,Spring
5/25/2015,207,21,10.16666667,9.9,1022.9,0,28.27777778,10.61111111,2015,5,Monday,0,Spring
5/26/2015,268,22.83333333,14.27777778,13.6,1020.3,0,30.61111111,14.38888889,2015,5,Tuesday,0,Spring
5/27/2015,249,23.5,16.83333333,14.3,1020,0,30.61111111,17.77777778,2015,5,Wednesday,0,Spring
5/28/2015,267,23.11111111,17.27777778,12,1019.4,0,30,17.77777778,2015,5,Thursday,0,Spring
5/29/2015,287,19.61111111,14.11111111,8.8,1024.3,0,30,12.77777778,2015,5,Friday,0,Spring
5/30/2015,271,20.72222222,14.72222222,9.1,1021.4,0,31.11111111,12.77777778,2015,5,Saturday,1,Spring
5/31/2015,187,19.61111111,16,14.1,1017.3,0.25,25,9,2015,5,Sunday,1,Spring
6/1/2015,221,9,8.555555556,11.2,1024.5,0.75,9.388888889,8,2015,6,Monday,0,Summer
6/2/2015,213,8.5,7.611111111,11.9,1022.8,0.88,9.388888889,7.777777778,2015,6,Tuesday,0,Summer
6/3/2015,223,9.944444444,7.5,5.7,1023.7,0.15,13.27777778,7.777777778,2015,6,Wednesday,0,Summer
6/4/2015,238,11.33333333,6.777777778,5.2,1026.1,0,14.38888889,8.277777778,2015,6,Thursday,0,Summer
6/5/2015,246,12.22222222,8.555555556,6.9,1021,0.01,15,9.388888889,2015,6,Friday,0,Summer
6/6/2015,231,14.33333333,11,5.9,1013.4,0.09,19.38888889,10,2015,6,Saturday,1,Summer
6/7/2015,240,15.22222222,5.833333333,7.5,1020.7,0,19.38888889,11.11111111,2015,6,Sunday,1,Summer
6/8/2015,193,17.33333333,9.333333333,14,1016.1,0,24.38888889,11.72222222,2015,6,Monday,0,Summer
6/9/2015,194,20.61111111,16.33333333,11.9,1006.9,0,25.61111111,11.72222222,2015,6,Tuesday,0,Summer
6/10/2015,260,21.88888889,13.11111111,9.8,1008.4,0,27.77777778,16.72222222,2015,6,Wednesday,0,Summer
6/11/2015,223,23.88888889,15.27777778,12.3,1009.3,0,31.11111111,16.72222222,2015,6,Thursday,0,Summer
6/12/2015,234,23.16666667,11.38888889,7.3,1013.5,0,31.11111111,17.77777778,2015,6,Friday,0,Summer
6/13/2015,214,22.61111111,16.05555556,9.4,1010.6,0,29.38888889,17.77777778,2015,6,Saturday,1,Summer
6/14/2015,197,21.05555556,10.83333333,7.2,1017,0,29.38888889,17.77777778,2015,6,Sunday,1,Summer
6/15/2015,180,14.44444444,11.22222222,7.8,1019.3,0.15,17.77777778,12,2015,6,Monday,0,Summer
6/16/2015,178,15.22222222,14.27777778,4.7,1013.4,0.25,20,12.22222222,2015,6,Tuesday,0,Summer
6/17/2015,205,18.77777778,11.55555556,8.2,1017,0,21.11111111,16.72222222,2015,6,Wednesday,0,Summer
6/18/2015,265,18.05555556,9.333333333,7.4,1018.6,0,24.38888889,13.88888889,2015,6,Thursday,0,Summer
6/19/2015,248,20.5,13.77777778,9.6,1012.3,0,30,13.88888889,2015,6,Friday,0,Summer
6/20/2015,227,18.22222222,10.55555556,7.5,1018.8,0,30,14.38888889,2015,6,Saturday,1,Summer
6/21/2015,168,19.05555556,17,6,1010.5,0.88,24.38888889,14.38888889,2015,6,Sunday,1,Summer
6/22/2015,228,18.66666667,16.77777778,4.9,1010.8,0.88,25,15.61111111,2015,6,Monday,0,Summer
6/23/2015,225,22.22222222,18.33333333,7.9,1011.1,0,31.11111111,15.61111111,2015,6,Tuesday,0,Summer
6/24/2015,240,24.44444444,14.44444444,11.1,1010.7,0.01,31.11111111,15.61111111,2015,6,Wednesday,0,Summer
6/25/2015,258,22.88888889,11.66666667,6.8,1015,0,28.88888889,17.77777778,2015,6,Thursday,0,Summer
6/26/2015,235,20,12.05555556,7.9,1015.4,0,27.22222222,16.11111111,2015,6,Friday,0,Summer
6/27/2015,252,17,12.27777778,5.5,1020.2,0,22.22222222,13.88888889,2015,6,Saturday,1,Summer
6/28/2015,203,14.77777778,13.61111111,15.6,1012.3,1.07,20,12.22222222,2015,6,Sunday,1,Summer
6/29/2015,219,15.27777778,12.5,5.8,1009.9,0.56,23.88888889,11.11111111,2015,6,Monday,0,Summer
6/30/2015,226,19.88888889,15.66666667,6.6,1014.5,0,23.88888889,11.72222222,2015,6,Tuesday,0,Summer
7/1/2015,235,20.83333333,17.05555556,8.2,1010.5,0.16,27.77777778,16.72222222,2015,7,Wednesday,0,Summer
7/2/2015,223,22.38888889,14.33333333,9.4,1010.5,0.38,27.77777778,16.72222222,2015,7,Thursday,0,Summer
7/3/2015,231,21.55555556,11.55555556,7.2,1013,0,26.72222222,17.22222222,2015,7,Friday,0,Summer
7/4/2015,211,19.22222222,14.16666667,5.1,1015.3,0,24.38888889,16.72222222,2015,7,Saturday,1,Summer
7/5/2015,205,21.44444444,14.38888889,5.5,1016.7,0,28.27777778,16.11111111,2015,7,Sunday,1,Summer
7/6/2015,241,23.77777778,16.55555556,6.3,1020.2,0,28.27777778,16.11111111,2015,7,Monday,0,Summer
7/7/2015,227,23.33333333,19.38888889,8.3,1017.9,0,28.88888889,18.27777778,2015,7,Tuesday,0,Summer
